6560.138, 8003, 
6560.14, 8001, 
6560.142, 7998, 
6560.144, 7996, 
6560.146, 7992, 
6560.148, 7991, 
6560.15, 7988, 
6560.152, 7985, 
6560.154, 7981, 
6560.156, 7978, 
6560.158, 7976, 
6560.16, 7973, 
6560.162, 7970, 
6560.164, 7967, 
6560.166, 7963, 
6560.168, 7959, 
6560.17, 7957, 
6560.172, 7954, 
6560.174, 7950, 
6560.176, 7946, 
6560.178, 7943, 
6560.18, 7940, 
6560.182, 7936, 
6560.184, 7932, 
6560.186, 7928, 
6560.188, 7924, 
6560.19, 7920, 
6560.192, 7915, 
6560.194, 7912, 
6560.196, 7907, 
6560.198, 7903, 
6560.2, 7898, 
6560.202, 7895, 
6560.204, 7890, 
6560.206, 7886, 
6560.208, 7882, 
6560.21, 7879, 
6560.212, 7875, 
6560.214, 7871, 
6560.216, 7868, 
6560.218, 7866, 
6560.22, 7864, 
6560.222, 7861, 
6560.224, 7859, 
6560.226, 7857, 
6560.228, 7856, 
6560.23, 7854, 
6560.232, 7853, 
6560.234, 7852, 
6560.236, 7851, 
6560.238, 7851, 
6560.24, 7850, 
6560.242, 7850, 
6560.244, 7850, 
6560.246, 7849, 
6560.248, 7849, 
6560.25, 7849, 
6560.252, 7849, 
6560.254, 7849, 
6560.256, 7848, 
6560.258, 7848, 
6560.26, 7848, 
6560.262, 7849, 
6560.264, 7849, 
6560.266, 7849, 
6560.268, 7849, 
6560.27, 7850, 
6560.272, 7851, 
6560.274, 7851, 
6560.276, 7851, 
6560.278, 7851, 
6560.28, 7852, 
6560.282, 7853, 
6560.284, 7854, 
6560.286, 7855, 
6560.288, 7856, 
6560.29, 7857, 
6560.292, 7858, 
6560.294, 7860, 
6560.296, 7860, 
6560.298, 7861, 
6560.3, 7863, 
6560.302, 7865, 
6560.304, 7866, 
6560.306, 7868, 
6560.308, 7870, 
6560.31, 7871, 
6560.312, 7871, 
6560.314, 7872, 
6560.316, 7873, 
6560.318, 7874, 
6560.32, 7875, 
6560.322, 7875, 
6560.324, 7875, 
6560.326, 7876, 
6560.328, 7876, 
6560.33, 7875, 
6560.332, 7875, 
6560.334, 7874, 
6560.336, 7874, 
6560.338, 7873, 
6560.34, 7872, 
6560.342, 7871, 
6560.344, 7869, 
6560.346, 7868, 
6560.348, 7867, 
6560.35, 7865, 
6560.352, 7864, 
6560.354, 7862, 
6560.356, 7861, 
6560.358, 7859, 
6560.36, 7858, 
6560.362, 7857, 
6560.364, 7856, 
6560.366, 7855, 
6560.368, 7853, 
6560.37, 7851, 
6560.372, 7850, 
6560.374, 7848, 
6560.376, 7847, 
6560.378, 7845, 
6560.38, 7844, 
6560.382, 7842, 
6560.384, 7840, 
6560.386, 7839, 
6560.388, 7838, 
6560.39, 7836, 
6560.392, 7834, 
6560.394, 7832, 
6560.396, 7830, 
6560.398, 7827, 
6560.4, 7825, 
6560.402, 7823, 
6560.404, 7821, 
6560.406, 7818, 
6560.408, 7815, 
6560.41, 7812, 
6560.412, 7809, 
6560.414, 7805, 
6560.416, 7802, 
6560.418, 7798, 
6560.42, 7794, 
6560.422, 7790, 
6560.424, 7787, 
6560.426, 7782, 
6560.428, 7777, 
6560.43, 7773, 
6560.432, 7768, 
6560.434, 7762, 
6560.436, 7757, 
6560.438, 7751, 
6560.44, 7745, 
6560.442, 7739, 
6560.444, 7732, 
6560.446, 7725, 
6560.448, 7717, 
6560.45, 7709, 
6560.452, 7702, 
6560.454, 7694, 
6560.456, 7686, 
6560.458, 7676, 
6560.46, 7665, 
6560.462, 7652, 
6560.464, 7639, 
6560.466, 7626, 
6560.468, 7611, 
6560.47, 7596, 
6560.472, 7580, 
6560.474, 7564, 
6560.476, 7547, 
6560.478, 7531, 
6560.48, 7512, 
6560.482, 7492, 
6560.484, 7470, 
6560.486, 7448, 
6560.488, 7423, 
6560.49, 7398, 
6560.492, 7373, 
6560.494, 7349, 
6560.496, 7325, 
6560.498, 7302, 
6560.5, 7282, 
6560.502, 7261, 
6560.504, 7240, 
6560.506, 7221, 
6560.508, 7201, 
6560.51, 7181, 
6560.512, 7162, 
6560.514, 7142, 
6560.516, 7119, 
6560.518, 7099, 
6560.52, 7077, 
6560.522, 7057, 
6560.524, 7037, 
6560.526, 7017, 
6560.528, 6998, 
6560.53, 6978, 
6560.532, 6959, 
6560.534, 6938, 
6560.536, 6918, 
6560.538, 6897, 
6560.54, 6874, 
6560.542, 6851, 
